"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0030801",0.00287923830702191,0.754312703661138,0.740598866754453,NA,0.129581866078338,NA,NA,NA,"positive regulation of cyclic nucleotide metabolic process"
"GO:0048538",0.00287923830702191,0.399898871946511,0.381247397459565,0.382099873572856,0.129581866078338,0.0285312455283338,NA,NA,"thymus development"
"GO:0051972",0.00294270265154174,0.846237564138231,0.254969979850749,0.53005549573238,0.168991063931839,0.299093045512531,NA,0.18453223885233,"regulation of telomerase activity"
"GO:0099172",0.00294660472361462,NA,0.0120187456887878,NA,0.0930129079395006,NA,NA,NA,"presynapse organization"
"GO:0051223",0.00303344681282103,0.909565999582927,0.91801111621175,0.421472883318631,0.00938196484355947,0.676084795816795,NA,0.122040176461543,"regulation of protein transport"
"GO:0030072",0.00303934372424008,0.915608463784859,0.384279675943683,0.986712118592526,0.565005359354829,NA,NA,NA,"peptide hormone secretion"
"GO:0022410",0.0030807535552971,0.463906908504308,0.450816986517957,NA,NA,NA,NA,NA,"circadian sleep/wake cycle process"
"GO:0050926",0.0030807535552971,NA,NA,NA,NA,NA,NA,NA,"regulation of positive chemotaxis"
"GO:0050927",0.0030807535552971,NA,NA,NA,NA,NA,NA,NA,"positive regulation of positive chemotaxis"
"GO:0061000",0.0030807535552971,NA,0.018173371049992,NA,NA,NA,NA,NA,"negative regulation of dendritic spine development"
"GO:0097090",0.0030807535552971,0.463906908504308,0.018173371049992,NA,NA,NA,NA,NA,"presynaptic membrane organization"
"GO:1904706",0.0030807535552971,0.463906908504308,NA,NA,0.0597790694254955,NA,NA,NA,"negative regulation of vascular smooth muscle cell proliferation"
"GO:0043270",0.00317022970875478,0.222572970531797,0.190244254531905,0.0301927504888611,0.53697352165739,0.0587699454684921,0.577509425761262,0.205321720154188,"positive regulation of ion transport"
"GO:0030534",0.00333004734236815,0.404015347162854,0.0573055874659757,0.961021363476065,NA,0.632077616565672,0.0200894226957371,0.436700693236484,"adult behavior"
"GO:0099531",0.00334848897925567,0.61136943684654,0.573369727384597,0.265591543410334,0.475478015503367,0.34758102553501,NA,0.156756125122315,"presynaptic process involved in chemical synaptic transmission"
"GO:0033674",0.00338607614853227,0.578010516935683,0.253664789791271,0.888437594960115,0.0210838987013841,0.124008955727273,0.0958794726529826,0.431931906631229,"positive regulation of kinase activity"
"GO:0046883",0.00347353455940799,0.839338205500738,0.398301872857512,0.81304559121217,0.203140514513091,NA,0.610590499957264,NA,"regulation of hormone secretion"
"GO:0010463",0.00349798983830666,0.417844656708814,0.00195193247261852,NA,0.134049820654759,NA,NA,NA,"mesenchymal cell proliferation"
"GO:0048645",0.00349798983830666,0.766774483177891,0.398755386219365,NA,0.000381559449798774,0.241422360235668,NA,NA,"animal organ formation"
"GO:0060688",0.00349798983830666,0.417844656708814,0.398755386219365,NA,0.0089470925149828,0.241422360235668,NA,NA,"regulation of morphogenesis of a branching structure"
"GO:0099173",0.00351798761721659,0.840676962090508,0.0714113503340138,0.449066578238908,0.0109349690440153,0.589572008582895,NA,NA,"postsynapse organization"
"GO:0007204",0.00352460905433911,0.398626954305716,0.358219848486209,0.513071856523389,NA,0.393355018693519,0.18712732060107,NA,"positive regulation of cytosolic calcium ion concentration"
"GO:0010833",0.00365916226415871,0.865413365146365,0.235818387486141,0.851161851261087,0.0473454045664283,0.489423404316666,NA,NA,"telomere maintenance via telomere lengthening"
"GO:0035036",0.00375452163230911,NA,0.0707194489032975,0.254939555927311,0.0976653369458971,0.179051917245635,NA,0.107073148174826,"sperm-egg recognition"
"GO:0007169",0.00381961653988487,0.807611303257281,0.00474706611635464,0.872945564147552,0.000763682035989912,0.0211756222774823,0.304585481005323,0.522362511460846,"transmembrane receptor protein tyrosine kinase signaling pathway"
"GO:0043269",0.00382185416115477,0.551148694432003,0.303143976769073,0.118873420303773,0.14715097396282,0.0971421588246784,0.194724471797986,0.18765077332224,"regulation of ion transport"
"GO:0030900",0.00393764056087103,0.937531594169625,0.00709287609368602,0.999375403621486,0.0125375213830838,0.933675118964023,0.20417979119247,0.456279629542702,"forebrain development"
"GO:0043406",0.00395312567295389,0.170655608512256,0.327211735556425,0.95966725556407,0.0742998439976196,0.118234556574427,0.299200978235872,NA,"positive regulation of MAP kinase activity"
"GO:0098771",0.00395407161903339,0.0288093815953327,0.613526838846335,0.349419344593538,0.377560859359758,0.244933470519749,0.230810166254367,0.437958302234567,"inorganic ion homeostasis"
"GO:0010817",0.00415360466795037,0.486895504057431,0.107648025085388,0.834223260243305,0.43439151972319,0.943001307730508,0.811701716658532,0.220045865216532,"regulation of hormone levels"
"GO:0002067",0.0042103549869187,NA,NA,NA,0.00957842969692894,NA,NA,NA,"glandular epithelial cell differentiation"
"GO:0051973",0.0042103549869187,NA,0.16556536730393,0.416921029297642,0.138495227474681,0.248880749976673,NA,0.151493757466786,"positive regulation of telomerase activity"
"GO:0010878",0.00425940123288286,NA,NA,0.478206267332988,NA,0.00693066657575536,0.0720021576365939,NA,"cholesterol storage"
"GO:0060571",0.00425940123288286,0.491063244618826,0.129581427671741,NA,0.00193942924418132,NA,NA,NA,"morphogenesis of an epithelial fold"
"GO:0070200",0.00425940123288286,NA,0.129581427671741,NA,0.0645990394406052,NA,NA,NA,"establishment of protein localization to telomere"
"GO:0072202",0.00425940123288286,0.491063244618826,0.0227865209039785,NA,NA,NA,NA,0.0709478911024053,"cell differentiation involved in metanephros development"
"GO:1904814",0.00425940123288286,NA,0.129581427671741,NA,0.0645990394406052,NA,NA,NA,"regulation of protein localization to chromosome, telomeric region"
"GO:0019935",0.00461267389110511,0.699306593750706,0.0369148230792439,0.945557137031867,0.0820555398905288,NA,NA,NA,"cyclic-nucleotide-mediated signaling"
"GO:0001764",0.00466942817727706,0.619229544620717,0.00494313531456906,0.892355587459113,0.418154104213036,NA,0.454464310763832,NA,"neuron migration"
"GO:0007200",0.00470508758615567,0.594154743126397,0.00246844937496665,NA,NA,0.319580429944796,0.201030023727444,NA,"phospholipase C-activating G-protein coupled receptor signaling pathway"
"GO:1904589",0.00470508758615567,0.8684866872812,0.295205856572229,0.858253110915526,4.46329090389396e-05,NA,NA,NA,"regulation of protein import"
"GO:2001259",0.00470508758615567,0.132961942543506,0.57278489926762,0.0108436195366724,NA,0.00649538749195681,NA,0.198300775319401,"positive regulation of cation channel activity"
"GO:0050911",0.00470953688087024,NA,NA,NA,NA,NA,NA,NA,"detection of chemical stimulus involved in sensory perception of smell"
"GO:1904646",0.00470953688087024,0.664277736473676,NA,0.650466097381112,NA,0.187117923101755,NA,0.112119687203487,"cellular response to amyloid-beta"
"GO:2000463",0.00470953688087024,0.0871505333007934,0.272668565874736,0.273356752952177,NA,NA,NA,NA,"positive regulation of excitatory postsynaptic potential"
"GO:0051222",0.0047753969603054,0.832128610401903,0.926271563491035,0.273222895137135,0.00278271792859501,0.511033117504485,NA,0.0195420227334302,"positive regulation of protein transport"
"GO:0031279",0.0050243906516505,0.789836770991847,0.0559168176856989,NA,NA,NA,NA,NA,"regulation of cyclase activity"
"GO:0051054",0.00509488034447514,0.486507976989493,0.440382757704243,0.585971991716208,0.0555041891560615,0.0845438938370777,NA,0.246933348408819,"positive regulation of DNA metabolic process"
"GO:0072080",0.00535234948608974,0.245928118319483,0.0947580835668832,0.708248122695882,NA,NA,NA,0.246854897556346,"nephron tubule development"
"GO:0050770",0.00535556282211968,0.0611356678810803,0.0926983945732538,0.974213282463423,0.0374000867642355,0.167872249042059,NA,0.19504360165212,"regulation of axonogenesis"
"GO:0055065",0.00536757286649214,0.029804173841378,0.700416717128442,0.242760758421807,0.850284553584497,0.286082819199459,0.346772779416138,0.33806788324741,"metal ion homeostasis"
"GO:0051937",0.00544030178176447,0.329953154686769,0.586683064282708,0.865191079184597,NA,NA,0.205622605022861,NA,"catecholamine transport"
"GO:0071300",0.00544030178176447,0.142201421960812,0.864697273613844,0.865191079184597,0.185938149377938,NA,NA,0.202839222419579,"cellular response to retinoic acid"
"GO:0050678",0.00545638916656861,0.742210487393463,0.145091911442345,0.89265849230847,0.0925180633543608,NA,0.339326368088089,NA,"regulation of epithelial cell proliferation"
"GO:0046058",0.00558896507189284,0.372690090637918,0.174931189537657,NA,0.269487692247477,NA,NA,NA,"cAMP metabolic process"
"GO:0003323",0.00570829393671798,NA,NA,NA,0.00225523193721161,NA,NA,NA,"type B pancreatic cell development"
"GO:0042745",0.00570829393671798,0.516846189386573,0.503053587936178,NA,NA,NA,NA,NA,"circadian sleep/wake cycle"
"GO:0071379",0.00570829393671798,0.516846189386573,0.503053587936178,NA,0.0693947169408661,NA,NA,NA,"cellular response to prostaglandin stimulus"
"GO:0071900",0.00581551866329968,0.393843937579265,0.24802565517694,0.792884777700298,0.0389077838804197,0.0682740416295282,0.15743073107359,0.878079007863631,"regulation of protein serine/threonine kinase activity"
"GO:1904645",0.00582514612583265,0.681297395572445,NA,0.667547667230835,NA,0.195105373074755,NA,0.11713814114538,"response to amyloid-beta"
"GO:0055080",0.00590797822481696,0.0406017129458029,0.596492471993406,0.332765753927717,0.371935653318619,0.238437344139421,0.225897425522379,0.431931906631229,"cation homeostasis"
"GO:0001941",0.00594818759555169,0.800499477676362,0.00337031966829005,0.788260088718149,0.147318844644989,NA,NA,NA,"postsynaptic membrane organization"
"GO:0061326",0.00605192548637711,0.257140178008577,0.101092345143106,0.718526051626546,NA,NA,NA,0.25112256660515,"renal tubule development"
"GO:0048704",0.00625832396018923,0.881503393254047,0.137291711110673,0.137933002184366,NA,NA,NA,NA,"embryonic skeletal system morphogenesis"
"GO:0060996",0.00640172072573359,0.988091720408226,0.0221487284392793,0.790889853007843,0.354682847803705,NA,NA,NA,"dendritic spine development"
"GO:0001822",0.00653791704893623,0.565403202382418,0.0906138901449253,0.799017003976634,0.19754072167824,0.795685260398445,NA,0.598110640769362,"kidney development"
"GO:0009306",0.00682446421545362,0.887266389440097,0.78223493147842,0.39926546605045,0.253802202290912,0.852214779116604,NA,0.126032382577988,"protein secretion"
"GO:0090276",0.00688484886080962,0.915865480521861,0.648513869866416,0.963687898907943,0.5020200851677,NA,NA,NA,"regulation of peptide hormone secretion"
"GO:0030804",0.00711455761308208,0.697455637017898,0.683130918588569,NA,NA,NA,NA,NA,"positive regulation of cyclic nucleotide biosynthetic process"
"GO:0060416",0.00711455761308208,0.325816083772478,0.0988445786073836,0.310086962616698,0.00608734052311446,0.0210930204757327,NA,NA,"response to growth hormone"
"GO:0033500",0.00741423423877262,0.483715774275065,0.110801235060464,0.740649872762549,0.53697352165739,0.430950948078606,0.577509425761262,0.205321720154188,"carbohydrate homeostasis"
"GO:0042593",0.00741423423877262,0.483715774275065,0.110801235060464,0.740649872762549,0.53697352165739,0.430950948078606,0.577509425761262,0.205321720154188,"glucose homeostasis"
"GO:0003309",0.00745202005715077,NA,NA,NA,0.00259364248124672,NA,NA,NA,"type B pancreatic cell differentiation"
"GO:0021697",0.00745202005715077,0.541325086717556,NA,NA,NA,0.00921128410683259,NA,NA,"cerebellar cortex formation"
"GO:0033158",0.00745202005715077,NA,NA,NA,0.0741662222594105,NA,NA,NA,"regulation of protein import into nucleus, translocation"
"GO:0021537",0.00755242856465255,0.921664654282095,0.00497859960839707,0.999212559356186,0.0724860637169973,0.847156418787753,0.66539846216997,0.288865027537684,"telencephalon development"
"GO:0001503",0.00762059864222499,0.0698282821141599,0.301676885687808,0.212413224565411,0.03607071515908,0.00273167838427738,0.757524197914505,0.401818632023946,"ossification"
"GO:0015837",0.00765695957912309,0.506676310456458,0.737256433636778,0.481893854105277,NA,0.40760867011149,0.26301204371232,0.259586597629426,"amine transport"
"GO:0019233",0.00765695957912309,0.12882626124355,0.257230220261192,0.73816844284939,0.238703459209804,NA,0.26301204371232,NA,"sensory perception of pain"
"GO:0090277",0.00765695957912309,0.93661988914324,0.737256433636778,0.929820932498422,0.238703459209804,NA,NA,NA,"positive regulation of peptide hormone secretion"
"GO:0032414",0.00767972224844617,0.222236644616663,0.379482111118964,0.0355754064125169,0.280713460595403,0.0248342738521938,0.308367801815019,0.304482227667913,"positive regulation of ion transmembrane transporter activity"
"GO:0007507",0.00782704381386812,0.923027184997176,0.108451780562772,0.939569593080973,0.111403415291579,0.972537827586628,0.338879060828402,NA,"heart development"
"GO:0010001",0.00786318933778252,0.698642346905474,0.50340773347303,0.50530977401009,0.155449404072236,0.38988154657308,0.546962568183814,NA,"glial cell differentiation"
"GO:0006897",0.00788813380838022,0.197252644743248,0.83278668180114,0.346425578510197,0.00763273032513057,0.0125020179976807,0.254505748126003,0.24594785831353,"endocytosis"
"GO:0045165",0.00802959898358425,0.675631091521133,0.465416100327679,0.915749142095668,0.0196052958890313,NA,0.134827931370286,NA,"cell fate commitment"
"GO:0007600",0.0081230271755487,0.192915492525888,0.303086186043036,0.617257586679853,0.0685837543367456,0.57221997140527,0.00750492463327942,0.511449923725064,"sensory perception"
"GO:0035418",0.00815729692434044,0.820231917749102,0.48243657274009,0.216373085222527,0.000624019616887128,NA,NA,NA,"protein localization to synapse"
"GO:0003151",0.00816448681861193,0.89323374346708,0.349312010672229,NA,0.19842505617905,NA,NA,NA,"outflow tract morphogenesis"
"GO:0048167",0.00839751060955238,0.498915152493406,0.607427146722165,0.609320840296005,0.180873959216744,0.437657333689432,NA,0.0534958610979381,"regulation of synaptic plasticity"
"GO:0010464",0.00859057969161223,0.344627548374047,0.0272099066366061,NA,0.116041589217205,NA,NA,NA,"regulation of mesenchymal cell proliferation"
"GO:0090162",0.00859057969161223,NA,0.109078103174638,NA,0.116041589217205,NA,NA,NA,"establishment of epithelial cell polarity"
"GO:2000171",0.00859057969161223,NA,0.0272099066366061,NA,NA,NA,NA,NA,"negative regulation of dendrite development"
"GO:0099504",0.00863512054841334,0.347040347356975,0.649846147355536,0.186394750342023,0.441787233747822,0.0994681550094229,NA,0.0258544466296331,"synaptic vesicle cycle"
"GO:0008285",0.00873865376073149,0.827701803823773,0.110634803260211,0.281378773404858,0.0079058707124774,0.824654370865733,0.736460547785351,NA,"negative regulation of cell proliferation"
"GO:0048732",0.00878007297502847,0.482936742794426,0.769376950216533,0.429726873018695,0.0374679856985287,0.0107896263640087,0.761757059468385,0.0505424205125051,"gland development"
"GO:0071897",0.00881876400474208,0.600623312892403,0.412338245897058,0.558504400591779,0.052368448585198,0.483369377928443,NA,0.609478519869764,"DNA biosynthetic process"
"GO:0043524",0.00889506384446164,0.0314801840340578,0.960720617750017,0.370742763598668,0.405971424922214,0.260738903960792,0.441666931887244,0.019296488576589,"negative regulation of neuron apoptotic process"
