"OR","pval","FDR","Bonf","Drug","Database","numGenesSet","numGenesSig"
2.206588182024,0.133371685884603,0.208622682966282,1,"tubocurarine","dsigdb",34,6
2.206588182024,0.133371685884603,0.208622682966282,1,"Tyrphostin-AG-538","dsigdb",34,6
1.85438095238095,0.133752132571076,0.208834602594949,1,"nicotinamide-adenine-dinucleotide","dsigdb",59,9
1.85438095238095,0.133752132571076,0.208834602594949,1,"NSC-95397","dsigdb",59,9
1.31717089390492,0.135740133901125,0.211744673651801,1,"phenoxybenzamine","dsigdb",336,38
1.77643708585093,0.137975505877046,0.215034952029583,1,"F0447-0125","dsigdb",68,10
1.71742584745763,0.140090125865942,0.218131200549252,1,"cloperastine","dsigdb",77,11
1.52428960864945,0.140594112247229,0.218716205640078,1,"securinine","dsigdb",132,17
1.91634793944388,0.141810108253883,0.220406777185844,1,"diflorasone","dsigdb",51,8
2.74490765171504,0.142652708752215,0.220510306820061,1,"chelerythrine","dsigdb",19,4
2.74490765171504,0.142652708752215,0.220510306820061,1,"ergocalciferol","dsigdb",19,4
2.74490765171504,0.142652708752215,0.220510306820061,1,"ML-7","dsigdb",19,4
2.74490765171504,0.142652708752215,0.220510306820061,1,"Plumbagin","dsigdb",19,4
2.74490765171504,0.142652708752215,0.220510306820061,1,"riluzole","dsigdb",19,4
2.74490765171504,0.142652708752215,0.220510306820061,1,"sulindac","dsigdb",19,4
1.54170368421836,0.143761691731854,0.222023264857618,1,"Kinase","IDG",123,16
3.43037974683544,0.144586536910391,0.222491015733047,1,"3,5-dinitrocatechol","dsigdb",12,3
3.43037974683544,0.144586536910391,0.222491015733047,1,"Prochloraz","dsigdb",12,3
3.43037974683544,0.144586536910391,0.222491015733047,1,"quinacrine","dsigdb",12,3
3.43037974683544,0.144586536910391,0.222491015733047,1,"ropinirole","dsigdb",12,3
1.35031035697829,0.144936236217102,0.222828027727826,1,"PNU-0293363","dsigdb",268,31
1.30825362708221,0.14614239826046,0.224479990120797,1,"Dronabinol","dsigdb",338,38
1.81792717086835,0.147999746155956,0.226924071219338,1,"1,2,4-BENZENETRIOL","dsigdb",60,9
1.81792717086835,0.147999746155956,0.226924071219338,1,"rotenone","dsigdb",60,9
1.74623825717131,0.151284273347746,0.231751739494975,1,"thymidine","dsigdb",69,10
2.33980512623596,0.153584882638601,0.234387020583953,1,"edaravone","dsigdb",27,5
2.33980512623596,0.153584882638601,0.234387020583953,1,"nisoldipine","dsigdb",27,5
2.33980512623596,0.153584882638601,0.234387020583953,1,"tert-Butylhydroquinone","dsigdb",27,5
2.13038963877808,0.153691899714287,0.234387020583953,1,"O-Phospho-L-tyrosine","dsigdb",35,6
2.13038963877808,0.153691899714287,0.234387020583953,1,"TOPOTECAN-HYDROCHLORIDE","dsigdb",35,6
1.54625796178344,0.156777652791948,0.238453075834318,1,"2-Bromo-3-hydroxy-4-methoxybenzaldehyde","dsigdb",115,15
1.54625796178344,0.156777652791948,0.238453075834318,1,"bicalutamide","dsigdb",115,15
1.54625796178344,0.156777652791948,0.238453075834318,1,"Superoxide","dsigdb",115,15
1.87269842796019,0.158062369696088,0.240192816695035,1,"tacrine","dsigdb",52,8
1.46218243886948,0.158877501410876,0.241216509265845,1,"Cube-root-extract","dsigdb",153,19
1.56848114404336,0.159920507678605,0.242584044121015,1,"dmnq","dsigdb",106,14
1.51325963351474,0.163229017041805,0.24738264360558,1,"valinomycin","dsigdb",125,16
5.1441750131787,0.164352143459927,0.248642772492613,1,"Ajmalicine","dsigdb",6,2
5.1441750131787,0.164352143459927,0.248642772492613,1,"nandrolone","dsigdb",6,2
1.71704605611435,0.165314818431347,0.249877451618304,1,"meprobamate","dsigdb",70,10
2.57321899736148,0.174107709904111,0.262006747913953,1,"BISPHENOL-A-DIGLYCIDYL-ETHER","dsigdb",20,4
2.57321899736148,0.174107709904111,0.262006747913953,1,"chlorophyllin","dsigdb",20,4
2.57321899736148,0.174107709904111,0.262006747913953,1,"Fasudil-hydrochloride","dsigdb",20,4
2.57321899736148,0.174107709904111,0.262006747913953,1,"Quinine","dsigdb",20,4
2.57321899736148,0.174107709904111,0.262006747913953,1,"Tamoxifen-citrate","dsigdb",20,4
1.57612126504897,0.174548034459979,0.262437741405876,1,"trifluoperazine","dsigdb",98,13
2.05927099841521,0.175524561247394,0.263209654289188,1,"Dacinostat","dsigdb",36,6
2.05927099841521,0.175524561247394,0.263209654289188,1,"MINOCYCLINE-HYDROCHLORIDE","dsigdb",36,6
2.05927099841521,0.175524561247394,0.263209654289188,1,"suramin","dsigdb",36,6
1.60584725290608,0.177367010112008,0.265738798102789,1,"ciclosporin","dsigdb",89,12
1.64250184229919,0.179330684525657,0.267045472515082,1,"papaverine","dsigdb",80,11
1.64250184229919,0.179330684525657,0.267045472515082,1,"tobramycin","dsigdb",80,11
2.23795968963776,0.179492147508671,0.267045472515082,1,"diazoxide","dsigdb",28,5
2.23795968963776,0.179492147508671,0.267045472515082,1,"IDARUBICIN","dsigdb",28,5
2.23795968963776,0.179492147508671,0.267045472515082,1,"MDMA","dsigdb",28,5
2.23795968963776,0.179492147508671,0.267045472515082,1,"methylglyoxal","dsigdb",28,5
2.23795968963776,0.179492147508671,0.267045472515082,1,"phosphate","dsigdb",28,5
2.23795968963776,0.179492147508671,0.267045472515082,1,"pomiferin","dsigdb",28,5
1.89692055190831,0.187501707135493,0.278233603712807,1,"CHLOROGENIC-ACID","dsigdb",45,7
1.89692055190831,0.187501707135493,0.278233603712807,1,"creatine","dsigdb",45,7
1.89692055190831,0.187501707135493,0.278233603712807,1,"olanzapine","dsigdb",45,7
3.0871835443038,0.188446451159206,0.278423916140769,1,"2,4-Diisocyanato-1-methylbenzene","dsigdb",13,3
3.0871835443038,0.188446451159206,0.278423916140769,1,"27-hydroxycholesterol","dsigdb",13,3
3.0871835443038,0.188446451159206,0.278423916140769,1,"prazosin","dsigdb",13,3
3.0871835443038,0.188446451159206,0.278423916140769,1,"teniposide","dsigdb",13,3
3.0871835443038,0.188446451159206,0.278423916140769,1,"Triclocarban","dsigdb",13,3
1.79109281953418,0.193497966175113,0.285392761529903,1,"furazolidone","dsigdb",54,8
1.79109281953418,0.193497966175113,0.285392761529903,1,"indometacin","dsigdb",54,8
1.15816949152542,0.195932062286959,0.288733073638085,1,"0179445-0000","dsigdb",984,99
1.12628113286131,0.201251874348798,0.296316447119775,1,"H-7","dsigdb",1521,149
1.42738314317262,0.203823161839719,0.2998433916624,1,"1-NITROPYRENE","dsigdb",148,18
1.29496203409055,0.205473543879018,0.302010683029075,1,"ciclopirox","dsigdb",287,32
2.14460137275607,0.207291698361334,0.302230236023202,1,"dicumarol","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"Fluspirilene","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"Org-2058","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"Pazopanib-hydrochloride","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"propafenone","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"Puerarin","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"Thioridazine-hydrochloride","dsigdb",29,5
2.14460137275607,0.207291698361334,0.302230236023202,1,"trioxsalen","dsigdb",29,5
2.42172900822598,0.208281834209538,0.302230236023202,1,"1'-Acetoxychavicol-acetate","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"AC1L1I3Y","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"Amitriptyline-hydrochloride","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"Amrinone","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"Flavopiridol-hydrochloride","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"Psoralen","dsigdb",21,4
2.42172900822598,0.208281834209538,0.302230236023202,1,"pyrithione","dsigdb",21,4
1.59607006445452,0.208614208343914,0.302455123491814,1,"canavanine","dsigdb",82,11
1.75289444963264,0.212637655125196,0.308026509760799,1,"guanosine","dsigdb",55,8
1.68536796536797,0.213262112525915,0.308407041439088,1,"Decabromodiphenyl-oxide","dsigdb",64,9
1.68536796536797,0.213262112525915,0.308407041439088,1,"SB-218078","dsigdb",64,9
1.39908434650456,0.217482590227377,0.314243912150575,1,"prenylamine","dsigdb",159,19
1.93036846275753,0.223485412699116,0.322644054743432,1,"alpha-Tocopherol","dsigdb",38,6
1.80188953488372,0.230672290066403,0.332175890678393,1,"dipivefrine","dsigdb",47,7
1.80188953488372,0.230672290066403,0.332175890678393,1,"loperamide","dsigdb",47,7
1.80188953488372,0.230672290066403,0.332175890678393,1,"Panobinostat","dsigdb",47,7
1.65518707482993,0.231572437464142,0.333190722258533,1,"nicotinamide","dsigdb",65,9
1.716287678477,0.232688333450339,0.334514003821946,1,"Ademetionine","dsigdb",56,8
0.373144198974457,0.233494631576126,0.335390351168741,1,"fluspirilene","dsigdb",57,2
1.52623211446741,0.234025967194437,0.33587060106609,1,"solanine","dsigdb",93,12
1.41300006856124,0.234479488004092,0.336238458407886,1,"deferoxamine","dsigdb",141,17
2.80638665132336,0.236416237966224,0.337086312566808,1,"Dihydrocapsaicin","dsigdb",14,3
2.80638665132336,0.236416237966224,0.337086312566808,1,"FEXOFENADINE-HYDROCHLORIDE","dsigdb",14,3
2.80638665132336,0.236416237966224,0.337086312566808,1,"methiothepin","dsigdb",14,3
2.80638665132336,0.236416237966224,0.337086312566808,1,"METHYL-PARATHION","dsigdb",14,3
2.05871172122492,0.236850089416443,0.337086312566808,1,"Androstanolone","dsigdb",30,5
2.05871172122492,0.236850089416443,0.337086312566808,1,"dorsomorphin","dsigdb",30,5
2.05871172122492,0.236850089416443,0.337086312566808,1,"fludrocortisone","dsigdb",30,5
2.05871172122492,0.236850089416443,0.337086312566808,1,"IVERMECTIN","dsigdb",30,5
2.05871172122492,0.236850089416443,0.337086312566808,1,"SILICON","dsigdb",30,5
4.11512915129151,0.242180605703285,0.34438526499091,1,"ICN-1229","dsigdb",7,2
2.28707124010554,0.244881660500345,0.346205000956127,1,"Clofarabine","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"dioxidanide","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"FERRIC-AMMONIUM-CITRATE","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"METHOXYACETIC-ACID","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"nicardipine","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"thiotepa","dsigdb",22,4
2.28707124010554,0.244881660500345,0.346205000956127,1,"uridine-triphosphate","dsigdb",22,4
1.87177640109494,0.249467620522165,0.352104547177394,1,"5'-adenylic-acid","dsigdb",39,6
1.87177640109494,0.249467620522165,0.352104547177394,1,"Apocarotenal","dsigdb",39,6
1.23231074321775,0.251671941158485,0.354921968300428,1,"levonorgestrel","dsigdb",375,40
1.47174670504469,0.256701783767183,0.361716149853758,1,"Pyrrolidine-dithiocarbamate","dsigdb",104,13
1.37416267942584,0.261261061923576,0.367836590074069,1,"LY-294002","dsigdb",153,18
1.35994015957447,0.262694225391253,0.369549219712943,1,"epivincamine","dsigdb",163,19
1.9794289659654,0.268021831771708,0.376733077634594,1,"Cleland's-reagent","dsigdb",31,5
0.270131994897676,0.269685705328695,0.378759577912212,1,"amoxapine","dsigdb",39,1
1.45567453547881,0.272064452939919,0.381785919557664,1,"Erythorbic-acid","dsigdb",105,13
1.51063559322034,0.274346067080413,0.384671089121796,1,"thimerosal","dsigdb",86,11
1.64746694870439,0.275387083549828,0.38549669741581,1,"beta-escin","dsigdb",58,8
1.64746694870439,0.275387083549828,0.38549669741581,1,"yohimbic-acid","dsigdb",58,8
1.71590909090909,0.27803170641941,0.388879458117387,1,"arecoline","dsigdb",49,7
1.47149670679082,0.282070901367677,0.394205644944171,1,"tyrphostin-AG-1478","dsigdb",96,12
1.53710010034528,0.282907720741832,0.394358957266548,1,"5224221","dsigdb",77,10
2.16658797389251,0.283599993027538,0.394358957266548,1,"Chloranil","dsigdb",23,4
2.16658797389251,0.283599993027538,0.394358957266548,1,"Geranylgeranyl-pyrophosphate","dsigdb",23,4
2.16658797389251,0.283599993027538,0.394358957266548,1,"Methysergide-maleate","dsigdb",23,4
2.16658797389251,0.283599993027538,0.394358957266548,1,"N-ethylmaleimide","dsigdb",23,4
2.16658797389251,0.283599993027538,0.394358957266548,1,"pyrogallol","dsigdb",23,4
1.14247063940844,0.283799671886249,0.394358957266548,1,"ellipticine","dsigdb",844,84
2.57238924050633,0.287640520164002,0.396464904510608,1,"3-aminobenzamide","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"ABT-737","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"acetazolamide","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"Arsenic(III)-chloride","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"Benzamide","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"bifonazole","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"Desloratadine","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"oxybutynin","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"tolfenamic-acid","dsigdb",15,3
2.57238924050633,0.287640520164002,0.396464904510608,1,"Tozasertib","dsigdb",15,3
1.12057098386261,0.29023309807427,0.399715211806649,1,"proscillaridin","dsigdb",1146,112
1.57078288942696,0.29093922649196,0.400364310870696,1,"3,3'-Diindolylmethane","dsigdb",68,9
1.49068214763604,0.29219124039541,0.401762955543689,1,"4-PHENYLBUTYRIC-ACID","dsigdb",87,11
1.2955538466916,0.296678719281776,0.407604525685277,1,"tanespimycin","dsigdb",206,23
1.61508072292904,0.29795855960599,0.408375678559656,1,"2-Naphthalenamine","dsigdb",59,8
1.61508072292904,0.29795855960599,0.408375678559656,1,"naringin","dsigdb",59,8
1.61508072292904,0.29795855960599,0.408375678559656,1,"SB-202190","dsigdb",59,8
1.35788250994736,0.298807149168254,0.408881371855436,1,"chlorprothixene","dsigdb",146,17
1.35788250994736,0.298807149168254,0.408881371855436,1,"Clorgiline","dsigdb",146,17
1.45411016552885,0.299081752184377,0.408928939434133,1,"biotin","dsigdb",97,12
1.34408154774287,0.299526229623884,0.409208510824297,1,"disulfiram","dsigdb",156,18
1.90601900739176,0.30065322638981,0.410419336264712,1,"Chalcone","dsigdb",32,5
0.285168598524763,0.302759746753004,0.412964294571098,1,"IN1152","dsigdb",37,1
1.76463663119765,0.305013084409992,0.415373249935332,1,"Nitroprusside","dsigdb",41,6
1.76463663119765,0.305013084409992,0.415373249935332,1,"WZ4002","dsigdb",41,6
1.4001802683423,0.307758243241489,0.418777178552864,1,"cefotiam","dsigdb",117,14
1.54452380952381,0.312112733607992,0.424363804467007,1,"gedunin","dsigdb",69,9
1.43712796243576,0.316566530080738,0.430076441265067,1,"emodin","dsigdb",98,12
1.58394012122198,0.321288708485547,0.435797333307763,1,"cyproheptadine","dsigdb",60,8
1.58394012122198,0.321288708485547,0.435797333307763,1,"DL-PHENYLALANINE","dsigdb",60,8
2.05815303430079,0.324126339610435,0.438599530980786,1,"flurbiprofen","dsigdb",24,4
2.05815303430079,0.324126339610435,0.438599530980786,1,"ritanserin","dsigdb",24,4
2.05815303430079,0.324126339610435,0.438599530980786,1,"trifluridine","dsigdb",24,4
3.42909857670005,0.325238457377889,0.439755408270659,1,"PROPICONAZOLE","dsigdb",8,2
1.452310136897,0.329454430444845,0.445102855711934,1,"benzocaine","dsigdb",89,11
1.19596791168698,0.331460560616065,0.447458634877586,1,"picrotoxinin","dsigdb",385,40
1.51912568306011,0.333925882048726,0.448481702074258,1,"domperidone","dsigdb",70,9
1.51912568306011,0.333925882048726,0.448481702074258,1,"oxolinic-acid","dsigdb",70,9
1.71553090332805,0.334390987551327,0.448481702074258,1,"amphotericin-b","dsigdb",42,6
1.71553090332805,0.334390987551327,0.448481702074258,1,"AR-A014418","dsigdb",42,6
1.71553090332805,0.334390987551327,0.448481702074258,1,"indocyanine-green","dsigdb",42,6
1.83785261728768,0.334585762485898,0.448481702074258,1,"Afatinib","dsigdb",33,5
1.83785261728768,0.334585762485898,0.448481702074258,1,"CI-1040","dsigdb",33,5
1.83785261728768,0.334585762485898,0.448481702074258,1,"PI-103","dsigdb",33,5
1.83785261728768,0.334585762485898,0.448481702074258,1,"QL-X-138","dsigdb",33,5
0,0.338869735375037,0.45386716324779,1,"pepstatin","dsigdb",19,0
1.37336870026525,0.340066017206127,0.454288848995208,1,"STOCK1N-35215","dsigdb",119,14
2.37439143135346,0.341316138160036,0.454288848995208,1,"2-Acetamidofluorene","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"HARMINE","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"heme","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"ondansetron","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"Phenazopyridine-hydrochloride","dsigdb",16,3
2.37439143135346,0.341316138160036,0.454288848995208,1,"tranilast","dsigdb",16,3
1.38028446174197,0.35542379593013,0.472697014088044,1,"benfotiamine","dsigdb",110,13
1.49454685099846,0.3563442613353,0.473551804814253,1,"Go-6976","dsigdb",71,9
1.66907953912708,0.364709753122551,0.48429137778345,1,"harmaline","dsigdb",43,6
1.96004523181304,0.366155037561086,0.484324545416332,1,"2,2',3,4,4',5,5'-HEPTACHLOROBIPHENYL","dsigdb",25,4
1.96004523181304,0.366155037561086,0.484324545416332,1,"5194442","dsigdb",25,4
1.96004523181304,0.366155037561086,0.484324545416332,1,"6-Mercaptopurine","dsigdb",25,4
1.96004523181304,0.366155037561086,0.484324545416332,1,"Cetrorelix","dsigdb",25,4
1.96004523181304,0.366155037561086,0.484324545416332,1,"fluoride","dsigdb",25,4
1.77438735753559,0.369659067640552,0.487446798396861,1,"3,3',4,4'-Tetrachlorobiphenyl","dsigdb",34,5
1.77438735753559,0.369659067640552,0.487446798396861,1,"bithionol","dsigdb",34,5
1.77438735753559,0.369659067640552,0.487446798396861,1,"Propranolol-hydrochloride","dsigdb",34,5
1.77438735753559,0.369659067640552,0.487446798396861,1,"SMR000103217","dsigdb",34,5
0.320880532139094,0.382250584086768,0.503660931891761,1,"sotalol","dsigdb",33,1
1.56637788399669,0.3834646551556,0.504870453312972,1,"Pentadecane","dsigdb",53,7
1.2971307120085,0.386438153632811,0.508392786993784,1,"5109870","dsigdb",152,17
1.26408447255262,0.39219360571827,0.515566767732961,1,"vinblastine","dsigdb",183,20
1.49731262920052,0.395370315481387,0.519109619881054,1,"pempidine","dsigdb",63,8
2.20467902350814,0.396715445574788,0.519109619881054,1,"CYTOCHALASIN-B","dsigdb",17,3
2.20467902350814,0.396715445574788,0.519109619881054,1,"Epirubicin","dsigdb",17,3
2.20467902350814,0.396715445574788,0.519109619881054,1,"Fludioxonil","dsigdb",17,3
2.20467902350814,0.396715445574788,0.519109619881054,1,"NITAZOXANIDE","dsigdb",17,3
2.20467902350814,0.396715445574788,0.519109619881054,1,"Permethrin","dsigdb",17,3
0.331248512865835,0.405348926763654,0.529258895540617,1,"mevalolactone","dsigdb",32,1
1.71515311510032,0.405713417285388,0.529258895540617,1,"Clopidogrel-bisulfate","dsigdb",35,5
1.71515311510032,0.405713417285388,0.529258895540617,1,"Dinaciclib","dsigdb",35,5
1.71515311510032,0.405713417285388,0.529258895540617,1,"flumetasone","dsigdb",35,5
1.87085632046054,0.409391323180234,0.531062770439363,1,"2,6-Di-tert-butyl-4-methylphenol","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"AH-23848","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"AH-6809","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"HG-5-88-01","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"mitotane","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"p-Phenylenediamine","dsigdb",26,4
1.87085632046054,0.409391323180234,0.531062770439363,1,"yc-1","dsigdb",26,4
2.93907673770615,0.410210949365772,0.531062770439363,1,"aniracetam","dsigdb",9,2
2.93907673770615,0.410210949365772,0.531062770439363,1,"brimonidine","dsigdb",9,2
2.93907673770615,0.410210949365772,0.531062770439363,1,"Clopidogrelum-[Latin]","dsigdb",9,2
1.27806262944375,0.417914617401043,0.540625510370849,1,"mefloquine","dsigdb",154,17
0,0.419015539816741,0.541638737973877,1,"3,4-dichloroisocoumarin","dsigdb",16,0
1.58332317444837,0.427772377607289,0.552121047555207,1,"Benzo[k]fluoranthene","dsigdb",45,6
1.58332317444837,0.427772377607289,0.552121047555207,1,"indole-3-acetic-acid","dsigdb",45,6
0.707708018016375,0.429528492163547,0.553968289817585,1,"iohexol","dsigdb",124,8
1.65974043669312,0.442591825694684,0.569523820988254,1,"Caffeic-acid-phenethyl-ester","dsigdb",36,5
1.65974043669312,0.442591825694684,0.569523820988254,1,"FLAVONE","dsigdb",36,5
1.65974043669312,0.442591825694684,0.569523820988254,1,"Tyrphostin-B42","dsigdb",36,5
1.14850170850456,0.443425588041596,0.570166385830257,1,"tyrphostin-AG-825","dsigdb",429,43
0.560011507479862,0.447521561699487,0.574768591322005,1,"flupentixol","dsigdb",58,3
1.44462690305881,0.447678996642594,0.574768591322005,1,"dequalinium-chloride","dsigdb",65,8
0,0.450816655598131,0.576238755839458,1,"Tacrine","dsigdb",15,0
1.40367965367965,0.451334303678684,0.576238755839458,1,"laudanosine","dsigdb",75,9
2.05759493670886,0.453196145109187,0.576238755839458,1,"1-(5-ISOQUINOLINESULFONYL)-2-METHYLPIPERAZINE","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"CADMIUM-SELENIDE","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"ethoxyquin","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"Mangostin","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"mefenamic-acid","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"STREPTOZOTOCIN","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"su6656","dsigdb",18,3
2.05759493670886,0.453196145109187,0.576238755839458,1,"TPCK","dsigdb",18,3
1.78942296661696,0.453555665886541,0.576238755839458,1,"fluconazole","dsigdb",27,4
1.78942296661696,0.453555665886541,0.576238755839458,1,"leflunomide","dsigdb",27,4
1.78942296661696,0.453555665886541,0.576238755839458,1,"pentachlorophenol","dsigdb",27,4
1.78942296661696,0.453555665886541,0.576238755839458,1,"RALOXIFENE-HYDROCHLORIDE","dsigdb",27,4
1.54366085578447,0.460317296706447,0.58395907059858,1,"benfluorex","dsigdb",46,6
1.54366085578447,0.460317296706447,0.58395907059858,1,"hexetidine","dsigdb",46,6
1.29947801377549,0.467959009849112,0.593211979028057,1,"AH-23848","dsigdb",116,13
1.12450343084146,0.469309597381459,0.594482068005488,1,"bisacodyl","dsigdb",539,53
1.13450837514234,0.471176480248581,0.59640378531836,1,"thiostrepton","dsigdb",464,46
1.41964660187093,0.474558075393317,0.600238515241547,1,"2-deoxy-D-glucose","dsigdb",66,8
1.60779105068638,0.480141749772409,0.606401246934783,1,"AZ-628","dsigdb",37,5
1.60779105068638,0.480141749772409,0.606401246934783,1,"GSK461364","dsigdb",37,5
1.30037653752824,0.492306747491197,0.621304962599919,1,"nilutamide","dsigdb",107,12
2.57156035846073,0.494842777356982,0.622202754715085,1,"estradiol-valerate","dsigdb",10,2
2.57156035846073,0.494842777356982,0.622202754715085,1,"Mibefradil","dsigdb",10,2
2.57156035846073,0.494842777356982,0.622202754715085,1,"phenolphthalein","dsigdb",10,2
2.57156035846073,0.494842777356982,0.622202754715085,1,"Polydatin","dsigdb",10,2
2.57156035846073,0.494842777356982,0.622202754715085,1,"stavudine","dsigdb",10,2
1.71477572559367,0.498386678396486,0.625275413293604,1,"AMILORIDE","dsigdb",28,4
1.71477572559367,0.498386678396486,0.625275413293604,1,"busulfan","dsigdb",28,4
1.71477572559367,0.498386678396486,0.625275413293604,1,"chloramphenicol","dsigdb",28,4
1.44077167019027,0.499672376563245,0.6259672314771,1,"Cornstarch","dsigdb",57,7
1.44077167019027,0.499672376563245,0.6259672314771,1,"profenamine","dsigdb",57,7
1.39551309055383,0.50185202673172,0.628236200864598,1,"Isoguanine","dsigdb",67,8
1.21527686005022,0.503245377054848,0.62905672131856,1,"ethosuximide","dsigdb",180,19
1.21527686005022,0.503245377054848,0.62905672131856,1,"ipratropium-bromide","dsigdb",180,19
1.92889636075949,0.510202626379362,0.634960202902782,1,"2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one","dsigdb",19,3
1.92889636075949,0.510202626379362,0.634960202902782,1,"DL-Thyroxine","dsigdb",19,3
1.92889636075949,0.510202626379362,0.634960202902782,1,"methimazole","dsigdb",19,3
1.92889636075949,0.510202626379362,0.634960202902782,1,"NSC321521","dsigdb",19,3
1.92889636075949,0.510202626379362,0.634960202902782,1,"Teriflunomide","dsigdb",19,3
1.92889636075949,0.510202626379362,0.634960202902782,1,"tranylcypromine","dsigdb",19,3
0.380400421496312,0.513402050651628,0.63847592732387,1,"RADON","dsigdb",28,1
0,0.524200151230496,0.651429488227402,1,"griseofulvin","dsigdb",13,0
1.47000226398008,0.526945985780886,0.653888577697533,1,"dimethyloxalylglycine","dsigdb",48,6
1.47000226398008,0.526945985780886,0.653888577697533,1,"disopyramide","dsigdb",48,6
1.26250525220593,0.528280394733027,0.655067689468953,1,"felodipine","dsigdb",119,13
1.37218402961396,0.529509765255256,0.655638738109267,1,"adenine","dsigdb",68,8
1.4124487004104,0.529894534378046,0.655638738109267,1,"pyrantel","dsigdb",58,7
1.4124487004104,0.529894534378046,0.655638738109267,1,"TRICHLOROETHYLENE","dsigdb",58,7
1.23541401273885,0.533324827570768,0.659404518497578,1,"clotrimazole","dsigdb",140,15
0.604058078927774,0.537156161557723,0.66366033004052,1,"amitriptyline","dsigdb",54,3
1.64610026385224,0.543642886283409,0.668767042650225,1,"BI-2536","dsigdb",29,4
1.64610026385224,0.543642886283409,0.668767042650225,1,"BIO-(6-Bromoindirubin-3'-oxime)","dsigdb",29,4
1.64610026385224,0.543642886283409,0.668767042650225,1,"flutamide","dsigdb",29,4
1.64610026385224,0.543642886283409,0.668767042650225,1,"isoniazid","dsigdb",29,4
1.64610026385224,0.543642886283409,0.668767042650225,1,"mestranol","dsigdb",29,4
1.64610026385224,0.543642886283409,0.668767042650225,1,"triamcinolone","dsigdb",29,4
0.395051471184242,0.544870583892467,0.669794048692614,1,"ramipril","dsigdb",27,1
1.13691942057663,0.55070786466604,0.676481923094811,1,"dexverapamil","dsigdb",332,33
1.32319727891156,0.552966297380569,0.678767125294363,1,"betulinic-acid","dsigdb",79,9
1.51305981737996,0.556675991424576,0.682338292867651,1,"ethotoin","dsigdb",39,5
1.51305981737996,0.556675991424576,0.682338292867651,1,"flufenamic-acid","dsigdb",39,5
1.38521507562205,0.560449617020667,0.68547250618292,1,"harmol","dsigdb",59,7
1.4357424538385,0.560841141422389,0.68547250618292,1,"acetoacetic-acid","dsigdb",49,6
1.4357424538385,0.560841141422389,0.68547250618292,1,"CP-863187","dsigdb",49,6
